positive_score,negative_score,objective_score,word_count,adj_count,verb_count,noun_count,adv_count
0.079,0.125,0.685,27,5,9,12,1
0.07,0.006,0.69,77,10,23,34,10
0.078,0.074,0.749,153,18,55,63,17
0.073,0.056,0.388,29,2,10,13,4
0.035,0.016,0.668,32,5,9,16,2
0.057,0.045,0.8,163,9,56,68,30
0.083,0.05,0.696,175,28,48,66,33
0.057,0.067,0.697,123,16,37,59,11
0.08,0.073,0.788,204,20,70,84,30
0.008,0.017,0.142,66,6,5,49,6
0.086,0.049,0.721,292,39,81,123,49
0.087,0.067,0.74,132,20,44,47,21
0.059,0.066,0.77,38,5,11,17,5
0.058,0.01,0.74,52,5,22,17,8
0.092,0.064,0.697,102,15,37,41,9
0.097,0.068,0.699,44,4,19,17,4
0.138,0.051,0.708,39,4,12,14,9
0.088,0.068,0.696,81,9,29,35,8
0.072,0.061,0.683,354,61,107,145,41
0.094,0.087,0.743,144,22,53,59,10
0.04,0.029,0.688,78,8,24,37,9
0.068,0.045,0.733,136,16,44,62,14
0.036,0.021,0.6,35,2,13,14,6
0.085,0.102,0.585,22,1,8,9,4
0.091,0.045,0.748,69,8,25,32,4
0.078,0.036,0.802,24,4,7,8,5
0.088,0.054,0.748,147,23,48,54,22
0.064,0.025,0.667,45,13,8,23,1
0.067,0.058,0.672,69,10,20,33,6
0.067,0.026,0.779,39,6,12,14,7
0.05,0.052,0.713,135,28,34,59,14
0.008,0.0,0.121,31,2,3,25,1
0.084,0.043,0.727,185,30,55,80,20
0.01,0.02,0.155,38,3,2,33,0
0.079,0.071,0.583,30,6,11,9,4
0.065,0.071,0.69,23,3,4,11,5
0.049,0.049,0.625,18,2,5,10,1
0.072,0.054,0.758,249,36,77,100,36
0.056,0.056,0.786,98,12,29,41,16
0.085,0.087,0.693,59,8,17,28,6
0.06,0.022,0.677,79,13,24,38,4
0.065,0.059,0.756,491,68,179,178,66
0.077,0.027,0.736,150,23,49,57,21
0.064,0.081,0.611,37,6,8,19,4
0.037,0.011,0.349,68,1,2,65,0
0.108,0.041,0.706,144,20,41,66,17
0.108,0.037,0.654,120,16,37,55,12
0.037,0.067,0.696,30,2,8,13,7
0.153,0.0,0.756,22,2,11,5,4
0.072,0.023,0.688,110,11,36,57,6
0.032,0.038,0.465,43,5,10,26,2
0.058,0.045,0.754,175,14,54,83,24
0.009,0.004,0.19,123,15,12,96,0
0.089,0.077,0.743,55,12,20,9,14
0.098,0.033,0.655,42,5,16,16,5
0.153,0.042,0.639,18,3,6,6,3
0.048,0.043,0.759,259,40,75,117,27
0.064,0.066,0.716,104,10,37,44,13
0.012,0.006,0.122,43,10,3,29,1
0.039,0.034,0.574,51,5,12,32,2
0.029,0.118,0.676,17,1,6,8,2
0.07,0.039,0.744,122,19,32,58,13
0.094,0.05,0.756,20,4,5,8,3
0.086,0.058,0.721,258,44,70,124,20
0.038,0.054,0.745,49,5,15,19,10
0.084,0.05,0.701,103,12,38,36,17
0.098,0.027,0.804,42,5,14,16,7
0.087,0.07,0.802,50,13,19,15,3
0.1,0.062,0.641,162,26,41,67,28
0.062,0.104,0.833,24,4,6,14,0
0.071,0.048,0.729,112,17,39,38,18
0.048,0.056,0.637,31,4,14,9,4
0.041,0.012,0.713,64,9,15,33,7
0.0,0.013,0.588,30,2,3,25,0
0.053,0.071,0.801,106,15,37,43,11
0.048,0.083,0.821,42,3,15,17,7
0.078,0.063,0.731,375,50,142,143,40
0.098,0.03,0.689,33,4,14,13,2
0.036,0.012,0.565,31,1,7,21,2
0.0,0.0,0.0,33,1,0,32,0
0.04,0.008,0.799,59,4,17,32,6
0.115,0.062,0.688,52,6,18,21,7
0.066,0.08,0.695,251,43,86,89,33
0.076,0.069,0.757,255,37,86,104,28
0.065,0.043,0.731,93,6,32,37,18
0.069,0.059,0.723,47,4,15,17,11
0.059,0.069,0.824,83,12,25,38,8
0.062,0.051,0.657,260,29,93,102,36
0.07,0.059,0.727,386,48,107,183,48
0.0,0.017,0.094,36,1,2,32,1
0.082,0.038,0.73,712,90,224,290,108
0.049,0.038,0.585,342,24,69,227,22
0.067,0.093,0.685,71,11,18,33,9
0.051,0.147,0.684,17,2,3,11,1
0.0,0.0,0.0,40,1,0,39,0
0.004,0.021,0.142,30,1,1,28,0
0.104,0.044,0.685,54,10,13,23,8
0.042,0.007,0.674,18,0,7,9,2
0.062,0.053,0.731,123,11,41,43,28
0.011,0.004,0.271,35,3,5,24,3
0.004,0.022,0.147,29,2,1,26,0
0.071,0.039,0.772,51,7,16,19,9
0.085,0.074,0.709,258,33,98,88,39
0.0,0.375,0.625,50,0,25,25,0
0.102,0.044,0.7,518,96,114,275,33
0.065,0.056,0.741,29,6,7,9,7
0.004,0.021,0.142,30,1,1,28,0
0.025,0.015,0.68,25,2,10,9,4
0.064,0.024,0.711,120,11,35,61,13
0.047,0.07,0.57,16,5,1,10,0
0.094,0.065,0.669,93,12,26,37,18
0.042,0.089,0.679,21,1,5,10,5
0.039,0.017,0.28,143,14,17,112,0
0.07,0.058,0.726,41,5,15,13,8
0.076,0.048,0.723,365,47,116,127,75
0.071,0.063,0.678,891,151,260,362,118
0.042,0.035,0.8,65,12,17,30,6
0.037,0.031,0.756,80,8,13,57,2
0.023,0.012,0.552,104,14,11,73,6
0.0,0.0,0.029,35,2,1,32,0
0.059,0.033,0.487,19,4,5,9,1
0.056,0.032,0.625,122,15,34,54,19
0.062,0.038,0.619,82,7,20,47,8
0.099,0.092,0.599,19,5,4,9,1
0.085,0.056,0.652,116,16,21,65,14
0.091,0.042,0.722,159,18,43,77,21
0.069,0.05,0.73,146,19,54,53,20
0.073,0.055,0.73,210,31,69,82,28
0.07,0.078,0.716,132,24,40,59,9
0.09,0.047,0.731,129,12,49,37,31
0.023,0.011,0.449,166,14,15,133,4
0.062,0.038,0.633,116,9,30,66,11
0.069,0.045,0.606,243,42,71,102,28
0.022,0.075,0.455,437,26,34,376,1
0.022,0.016,0.571,23,2,4,16,1
0.091,0.037,0.764,37,4,14,13,6
0.119,0.071,0.734,39,7,12,13,7
0.084,0.059,0.674,136,18,50,42,26
0.031,0.028,0.578,80,12,15,47,6
0.07,0.046,0.746,151,21,46,70,14
0.055,0.042,0.699,59,4,20,24,11
0.087,0.052,0.797,330,42,96,164,28
0.058,0.067,0.76,26,3,9,12,2
0.058,0.067,0.815,67,9,22,30,6
0.084,0.041,0.804,140,20,50,45,25
0.036,0.052,0.557,48,6,15,24,3
0.038,0.011,0.777,23,2,6,13,2
0.087,0.063,0.69,923,146,284,347,146
0.125,0.005,0.37,26,5,4,13,4
0.046,0.066,0.738,93,14,32,36,11
0.047,0.03,0.787,37,5,11,17,4
0.107,0.054,0.625,28,6,6,13,3
0.077,0.08,0.734,55,4,26,15,10
0.051,0.119,0.648,22,6,5,8,3
0.071,0.054,0.787,182,20,65,82,15
0.118,0.05,0.678,52,5,20,21,6
0.084,0.057,0.701,454,65,124,217,48
0.067,0.039,0.653,120,12,50,41,17
0.113,0.013,0.475,20,6,4,8,2
0.079,0.039,0.736,89,20,34,25,10
0.058,0.044,0.748,339,22,125,125,67
0.0,0.0,0.0,62,2,0,60,0
0.042,0.006,0.762,21,4,5,11,1
0.075,0.054,0.643,255,33,70,119,33
0.086,0.072,0.754,573,80,215,171,107
0.061,0.046,0.805,68,6,28,27,7
0.078,0.041,0.75,145,18,62,38,27
0.038,0.091,0.639,26,5,6,13,2
0.148,0.091,0.625,22,5,3,12,2
0.082,0.05,0.71,170,25,48,78,19
0.076,0.083,0.714,246,30,86,92,38
0.066,0.028,0.677,901,63,316,456,66
0.07,0.07,0.804,70,8,20,34,8
0.086,0.05,0.776,57,7,20,22,8
0.0,0.003,0.049,38,2,1,34,1
0.014,0.062,0.462,26,6,9,9,2
0.054,0.112,0.513,28,10,4,13,1
0.036,0.04,0.532,120,12,35,64,9
0.01,0.001,0.212,248,36,13,197,2
0.174,0.107,0.54,28,7,6,14,1
0.07,0.043,0.817,114,17,34,54,9
0.05,0.015,0.535,25,2,8,12,3
0.083,0.067,0.683,60,7,22,23,8
0.078,0.036,0.773,80,8,31,27,14
0.093,0.089,0.675,35,5,10,14,6
0.078,0.025,0.769,125,14,32,53,26
0.049,0.041,0.771,79,4,37,23,15
0.0,0.375,0.624,832,1,416,415,0
0.052,0.047,0.671,217,19,80,88,30
0.079,0.068,0.725,211,22,82,70,37
0.051,0.039,0.711,181,21,54,82,24
0.103,0.059,0.762,40,3,15,18,4
0.057,0.085,0.676,22,2,9,9,2
0.09,0.051,0.83,103,10,35,45,13
0.067,0.071,0.629,60,12,18,24,6
0.067,0.04,0.771,41,7,6,28,0
0.034,0.085,0.653,22,3,8,6,5
0.014,0.037,0.505,27,0,6,18,3
0.072,0.02,0.539,19,0,7,10,2
0.069,0.036,0.692,69,13,18,29,9
0.083,0.028,0.778,117,13,40,45,19
0.073,0.033,0.612,213,40,49,99,25
0.06,0.089,0.708,21,3,9,5,4
0.036,0.039,0.643,110,9,38,53,10
0.139,0.131,0.642,45,9,14,18,4
0.101,0.074,0.682,42,10,8,23,1
0.078,0.06,0.647,79,14,21,37,7
0.052,0.04,0.746,31,7,8,12,4
0.08,0.038,0.727,239,28,80,92,39
0.0,0.026,0.868,19,2,8,8,1
0.088,0.06,0.691,106,13,42,35,16
0.073,0.037,0.772,323,43,122,124,34
0.031,0.028,0.549,199,32,29,127,11
0.058,0.031,0.733,45,4,18,18,5
0.081,0.059,0.625,51,5,14,25,7
0.064,0.065,0.766,86,16,25,35,10
0.069,0.036,0.694,90,15,30,35,10
0.107,0.058,0.678,222,34,74,87,27
0.077,0.057,0.699,388,50,113,192,33
0.085,0.058,0.654,118,16,33,48,21
0.11,0.059,0.713,17,3,4,7,3
0.103,0.12,0.647,23,3,6,11,3
0.01,0.034,0.264,26,3,2,21,0
0.02,0.007,0.114,57,3,2,52,0
0.098,0.077,0.708,60,13,17,26,4
0.109,0.048,0.737,131,22,56,42,11
0.076,0.049,0.819,18,1,7,9,1
0.075,0.06,0.695,264,31,60,152,21
0.021,0.0,0.771,24,2,10,10,2
0.108,0.051,0.75,22,3,8,7,4
0.086,0.052,0.769,97,23,27,41,6
0.1,0.005,0.735,25,1,10,12,2
0.065,0.009,0.556,27,3,10,10,4
0.114,0.065,0.735,93,14,27,42,10
0.053,0.064,0.754,171,31,60,63,17
0.066,0.058,0.735,227,29,66,91,41
0.015,0.149,0.459,77,0,0,77,0
0.06,0.015,0.725,25,1,7,13,4
0.08,0.036,0.691,83,4,30,35,14
0.079,0.018,0.732,41,3,21,13,4
0.08,0.052,0.733,171,19,64,69,19
0.089,0.046,0.726,93,17,29,40,7
0.042,0.067,0.736,45,6,10,23,6
0.085,0.066,0.755,53,10,15,21,7
0.062,0.068,0.745,24,1,10,10,3
0.07,0.061,0.701,512,54,172,206,80
0.036,0.026,0.646,24,2,9,11,2
0.094,0.06,0.759,473,56,160,178,79
0.048,0.053,0.741,57,6,18,29,4
0.078,0.023,0.619,86,12,27,28,19
0.01,0.0,0.106,26,2,3,21,0
0.116,0.097,0.787,27,2,11,12,2
0.115,0.052,0.7,60,13,13,23,11
0.024,0.085,0.395,729,19,36,673,1
0.082,0.1,0.662,64,11,13,35,5
0.087,0.058,0.692,618,67,223,221,107
0.016,0.016,0.844,24,2,11,7,4
0.044,0.006,0.7,20,1,7,11,1
0.062,0.028,0.508,77,6,17,51,3
0.067,0.062,0.712,69,9,22,31,7
0.064,0.059,0.792,59,4,18,27,10
0.06,0.055,0.736,168,19,45,86,18
0.066,0.064,0.686,49,5,14,25,5
0.062,0.076,0.754,28,5,8,10,5
0.104,0.043,0.726,47,6,15,23,3
0.099,0.086,0.737,38,6,12,18,2
0.099,0.084,0.677,43,5,11,24,3
0.071,0.054,0.669,63,10,21,24,8
0.051,0.036,0.575,216,23,55,104,34
0.0,0.004,0.29,34,2,5,24,3
0.151,0.067,0.604,73,9,29,22,13
0.139,0.062,0.743,18,2,5,9,2
0.0,0.0,0.0,50,13,1,36,0
0.059,0.283,0.365,801,356,127,234,84
0.061,0.066,0.697,108,8,46,40,14
0.022,0.12,0.728,23,8,4,10,1
0.059,0.028,0.715,106,7,38,47,14
0.073,0.081,0.683,43,5,10,16,12
0.073,0.046,0.745,162,11,53,73,25
0.026,0.108,0.763,29,7,5,16,1
0.028,0.065,0.833,27,1,12,12,2
0.081,0.067,0.675,62,6,21,26,9
0.063,0.093,0.646,71,12,18,28,13
0.143,0.084,0.773,32,4,12,15,1
0.069,0.062,0.72,54,6,17,18,13
0.082,0.048,0.676,113,21,33,47,12
0.079,0.031,0.68,57,4,19,22,12
0.061,0.032,0.616,117,17,28,57,15
0.125,0.014,0.639,18,0,6,12,0
0.071,0.039,0.551,289,45,85,133,26
0.046,0.037,0.631,84,7,24,43,10
0.07,0.041,0.737,112,17,37,49,9
0.088,0.056,0.738,102,14,27,41,20
0.077,0.045,0.735,84,8,27,36,13
0.075,0.032,0.7,62,7,19,26,10
0.055,0.059,0.73,32,6,11,11,4
0.037,0.026,0.775,105,9,37,43,16
0.054,0.033,0.722,147,25,41,68,13
0.039,0.026,0.659,29,3,8,15,3
0.059,0.052,0.615,288,29,79,148,32
0.082,0.093,0.711,35,7,14,8,6
0.062,0.072,0.738,94,14,28,37,15
0.081,0.039,0.656,188,27,45,85,31
0.085,0.079,0.74,227,29,58,124,16
0.069,0.013,0.819,20,0,9,9,2
0.064,0.051,0.605,275,37,80,116,42
0.004,0.0,0.117,33,2,1,29,1
0.08,0.067,0.817,28,5,4,15,4
0.084,0.041,0.798,52,9,13,28,2
0.067,0.068,0.708,127,13,46,45,23
0.125,0.025,0.65,20,2,7,10,1
0.099,0.044,0.555,43,6,16,16,5
0.046,0.076,0.758,92,22,23,32,15
0.05,0.054,0.696,65,2,23,26,14
0.091,0.119,0.694,63,6,21,26,10
0.09,0.08,0.35,25,10,7,6,2
0.019,0.012,0.32,91,14,10,62,5
0.075,0.059,0.724,78,8,25,31,14
0.079,0.09,0.659,81,12,31,27,11
0.056,0.045,0.751,502,53,151,241,57
0.059,0.049,0.743,87,12,24,35,16
0.069,0.013,0.719,20,2,5,9,4
0.044,0.097,0.73,31,5,11,13,2
0.087,0.044,0.73,43,7,12,18,6
0.074,0.041,0.666,64,11,17,28,8
0.066,0.026,0.618,38,3,13,14,8
0.089,0.071,0.696,21,5,6,7,3
0.022,0.075,0.455,437,26,34,376,1
0.042,0.034,0.832,98,10,34,42,12
0.093,0.045,0.696,265,30,89,120,26
0.078,0.13,0.583,24,3,9,9,3
0.091,0.057,0.673,853,115,278,350,110
0.043,0.037,0.704,384,43,109,181,51
0.094,0.106,0.6,20,5,5,9,1
0.048,0.083,0.821,21,3,6,9,3
0.0,0.0,0.0,41,2,1,38,0
0.081,0.054,0.703,514,59,171,209,75
0.072,0.072,0.731,648,73,256,255,64
0.0,0.015,0.247,42,4,5,33,0
0.079,0.044,0.738,446,57,146,185,58
0.097,0.067,0.66,170,27,51,77,15
0.076,0.089,0.691,181,33,52,79,17
0.049,0.03,0.702,55,10,18,23,4
0.035,0.09,0.715,25,3,10,9,3
0.043,0.046,0.78,46,6,11,22,7
0.093,0.056,0.744,112,16,41,43,12
0.049,0.028,0.67,67,3,19,36,9
0.021,0.065,0.465,60,2,6,52,0
0.047,0.052,0.609,24,5,8,9,2
0.06,0.089,0.708,21,3,8,4,6
0.059,0.039,0.525,359,39,94,201,25
0.096,0.077,0.596,39,7,11,19,2
0.015,0.015,0.285,57,3,8,43,3
0.018,0.092,0.491,955,108,84,760,3
0.094,0.056,0.756,85,11,28,37,9
0.082,0.059,0.668,47,3,18,17,9
0.042,0.094,0.74,24,2,7,10,5
0.073,0.042,0.635,24,6,3,12,3
0.079,0.037,0.65,60,7,19,26,8
0.104,0.062,0.722,18,2,9,6,1
0.047,0.023,0.773,32,4,9,14,5
0.034,0.038,0.837,33,0,12,12,9
0.058,0.047,0.634,69,9,21,31,8
0.0,0.0,0.229,35,6,3,26,0
0.046,0.041,0.683,52,9,11,24,8
0.043,0.054,0.728,23,3,11,6,3
0.051,0.046,0.755,27,4,10,8,5
0.082,0.037,0.784,41,4,20,15,2
0.109,0.016,0.656,32,5,9,14,4
0.093,0.044,0.699,116,14,27,60,15
0.062,0.036,0.651,24,2,9,11,2
0.041,0.016,0.555,430,24,158,203,45
0.043,0.027,0.789,64,7,27,28,2
0.08,0.054,0.67,56,9,14,19,14
0.087,0.095,0.666,92,12,32,37,11
0.046,0.038,0.764,46,4,18,14,10
0.054,0.034,0.71,84,8,32,33,11
0.032,0.069,0.787,27,1,10,16,0
0.066,0.046,0.749,821,120,273,336,92
0.032,0.005,0.259,27,3,6,15,3
0.068,0.05,0.718,128,20,43,55,10
0.023,0.074,0.676,22,3,7,11,1
0.088,0.069,0.801,47,7,15,19,6
0.042,0.01,0.781,24,1,7,13,3
0.09,0.055,0.722,75,10,24,33,8
0.074,0.067,0.723,73,12,23,31,7
0.06,0.033,0.864,23,2,4,16,1
0.083,0.044,0.728,200,24,69,69,38
0.069,0.074,0.679,56,6,20,24,6
0.058,0.04,0.83,28,4,8,14,2
0.078,0.049,0.685,139,12,47,61,19
0.0,0.012,0.101,53,1,3,48,1
0.062,0.046,0.625,60,10,19,18,13
0.056,0.006,0.588,20,2,4,13,1
0.073,0.056,0.69,309,47,104,126,32
0.097,0.049,0.726,717,91,294,238,94
0.102,0.05,0.717,130,15,41,54,20
0.026,0.02,0.743,19,2,6,10,1
0.052,0.047,0.818,24,2,9,10,3
0.048,0.069,0.72,147,19,39,60,29
0.056,0.09,0.799,18,2,7,8,1
0.177,0.081,0.677,31,6,11,8,6
0.079,0.02,0.428,19,4,8,5,2
0.09,0.055,0.732,284,35,88,116,45
0.1,0.036,0.682,55,5,21,23,6
0.036,0.051,0.715,76,10,22,31,13
0.004,0.021,0.142,30,1,1,28,0
0.063,0.046,0.78,63,8,16,27,12
0.086,0.092,0.638,38,5,7,21,5
0.07,0.048,0.665,115,10,33,60,12
0.049,0.009,0.516,54,0,6,46,2
0.06,0.035,0.744,156,10,61,50,35
0.103,0.059,0.544,17,5,8,3,1
0.074,0.072,0.773,99,7,36,41,15
0.066,0.06,0.7,115,14,31,61,9
0.066,0.067,0.701,199,29,66,83,21
0.076,0.063,0.775,187,36,42,94,15
0.09,0.048,0.688,86,15,23,32,16
0.104,0.031,0.837,36,7,8,19,2
0.073,0.057,0.719,53,9,16,25,3
0.11,0.063,0.76,75,7,35,20,13
0.1,0.063,0.65,91,17,24,34,16
0.057,0.062,0.709,64,13,21,25,5
0.03,0.039,0.812,67,10,17,31,9
0.075,0.044,0.675,97,7,50,32,8
0.053,0.03,0.731,54,13,13,26,2
0.023,0.023,0.349,38,5,7,24,2
0.02,0.069,0.685,31,3,8,14,6
0.007,0.046,0.737,19,3,4,11,1
0.06,0.134,0.694,27,4,10,11,2
0.083,0.046,0.734,183,19,73,61,30
0.051,0.032,0.769,27,1,11,9,6
0.059,0.079,0.757,19,4,5,9,1
0.107,0.092,0.705,42,5,14,18,5
0.082,0.037,0.723,101,8,32,44,17
0.057,0.026,0.838,88,11,30,38,9
0.055,0.088,0.621,34,5,6,17,6
0.051,0.006,0.532,39,6,10,21,2
0.075,0.054,0.814,35,3,16,13,3
0.069,0.019,0.713,20,3,5,12,0
0.075,0.072,0.622,78,10,19,37,12
0.044,0.047,0.832,91,11,30,38,12
0.079,0.042,0.806,27,1,12,8,6
0.069,0.053,0.748,888,102,289,389,108
0.065,0.041,0.723,94,15,34,39,6
0.048,0.052,0.77,31,5,10,11,5
0.077,0.043,0.798,122,17,41,43,21
0.034,0.052,0.672,29,3,7,12,7
0.085,0.088,0.753,41,6,12,18,5
0.035,0.028,0.688,36,5,8,19,4
0.119,0.049,0.71,66,7,24,23,12
0.01,0.008,0.222,75,5,9,60,1
0.09,0.052,0.761,370,46,136,143,45
0.103,0.051,0.692,156,26,46,60,24
0.028,0.093,0.657,27,2,2,20,3
0.127,0.041,0.61,163,35,34,80,14
0.082,0.027,0.804,23,2,6,10,5
0.056,0.049,0.777,51,7,16,21,7
0.049,0.042,0.799,18,2,4,10,2
0.118,0.014,0.701,18,2,6,10,0
0.076,0.026,0.661,38,6,14,14,4
0.004,0.02,0.202,31,4,2,25,0
0.057,0.03,0.731,33,2,5,24,2
0.102,0.088,0.755,144,25,38,78,3
0.047,0.054,0.601,74,5,20,41,8
0.042,0.052,0.712,36,3,14,16,3
0.055,0.026,0.698,86,13,26,41,6
0.081,0.07,0.717,183,26,52,84,21
0.064,0.096,0.625,51,7,16,24,4
0.078,0.12,0.523,93,16,25,41,11
0.074,0.052,0.683,251,42,77,105,27
0.091,0.019,0.633,74,11,15,41,7
0.087,0.062,0.628,130,20,46,45,19
0.084,0.091,0.688,305,44,98,118,45
0.074,0.068,0.722,22,4,10,5,3
0.091,0.037,0.699,81,5,39,29,8
0.125,0.068,0.68,55,10,19,23,3
0.031,0.069,0.8,20,1,5,7,7
0.04,0.057,0.606,81,11,30,33,7
0.052,0.139,0.642,36,6,11,14,5
0.003,0.024,0.135,37,2,3,31,1
0.029,0.011,0.36,185,21,29,124,11
0.08,0.048,0.729,401,66,120,166,49
0.06,0.08,0.66,25,6,6,10,3
0.062,0.041,0.627,52,7,19,21,5
0.076,0.026,0.661,38,3,7,23,5
0.07,0.085,0.765,50,9,17,18,6
0.067,0.037,0.574,227,32,44,129,22
0.112,0.112,0.686,33,4,9,15,5
0.022,0.007,0.559,17,1,6,9,1
0.077,0.046,0.724,466,76,111,235,44
0.023,0.047,0.867,16,3,5,5,3
0.068,0.039,0.762,61,5,22,25,9
0.076,0.057,0.749,84,9,22,36,17
0.057,0.047,0.577,116,12,31,69,4
0.071,0.06,0.726,21,2,7,10,2
0.09,0.103,0.756,39,6,13,13,7
0.06,0.065,0.701,23,2,6,10,5
0.071,0.059,0.741,866,110,301,327,128
0.119,0.042,0.744,84,11,31,27,15
0.057,0.051,0.59,83,13,16,43,11
0.057,0.045,0.711,64,6,19,28,11
0.072,0.048,0.764,78,10,20,33,15
0.069,0.081,0.8,20,4,6,7,3
0.089,0.071,0.701,72,10,18,36,8
0.083,0.133,0.602,33,6,7,14,6
0.1,0.019,0.631,20,5,4,8,3
0.067,0.037,0.66,567,67,169,272,59
0.092,0.073,0.705,154,18,55,60,21
0.049,0.081,0.66,43,4,21,11,7
0.074,0.048,0.698,128,10,48,60,10
0.048,0.031,0.786,52,4,11,29,8
0.121,0.108,0.704,30,4,6,13,7
0.11,0.035,0.815,25,7,7,8,3
0.087,0.022,0.63,23,1,9,8,5
0.129,0.062,0.642,30,6,10,10,4
0.093,0.065,0.681,31,5,10,10,6
0.115,0.109,0.568,24,3,7,10,4
0.047,0.078,0.708,24,3,6,12,3
0.074,0.048,0.631,857,134,247,361,115
0.076,0.041,0.686,300,37,119,120,24
0.062,0.097,0.66,72,5,23,36,8
0.09,0.042,0.757,18,2,7,7,2
0.058,0.094,0.705,28,5,8,14,1
0.047,0.047,0.497,88,15,21,43,9
0.069,0.041,0.574,998,158,204,567,69
0.103,0.075,0.701,140,20,48,50,22
0.101,0.063,0.687,67,9,16,34,8
0.051,0.043,0.775,61,4,18,30,9
0.062,0.038,0.781,101,16,34,44,7
0.061,0.086,0.768,35,6,9,13,7
0.052,0.049,0.817,109,17,35,52,5
0.051,0.011,0.665,22,2,7,10,3
0.034,0.044,0.431,63,7,13,38,5
0.114,0.046,0.714,373,52,135,138,48
0.09,0.045,0.665,75,8,29,25,13
0.049,0.054,0.679,23,1,3,17,2
0.079,0.048,0.764,393,47,139,145,62
0.113,0.035,0.752,50,2,15,26,7
0.069,0.074,0.686,47,7,20,16,4
0.085,0.067,0.699,330,49,90,140,51
0.036,0.056,0.613,173,31,53,74,15
0.068,0.034,0.625,33,4,9,16,4
0.01,0.043,0.211,38,3,3,30,2
0.044,0.056,0.8,20,2,9,7,2
0.096,0.097,0.709,144,23,49,56,16
0.125,0.12,0.755,27,3,10,13,1
0.05,0.021,0.843,35,3,14,16,2
0.074,0.063,0.653,95,7,41,30,17
0.088,0.083,0.67,157,28,54,41,34
0.062,0.056,0.792,56,5,24,20,7
0.062,0.062,0.792,12,0,6,4,2
0.074,0.069,0.664,239,45,69,103,22
0.079,0.056,0.746,474,56,176,181,61
0.112,0.049,0.696,28,5,9,7,7
0.0,0.0,0.0,37,1,0,36,0
0.022,0.026,0.683,383,18,134,221,10
0.006,0.034,0.506,22,4,2,16,0
0.095,0.017,0.75,29,5,11,11,2
0.034,0.045,0.665,78,7,13,48,10
0.045,0.045,0.636,22,4,5,12,1
0.107,0.071,0.774,21,2,9,8,2
0.087,0.031,0.673,96,11,34,41,10
0.099,0.061,0.752,57,10,16,24,7
0.106,0.066,0.748,126,13,51,42,20
0.104,0.074,0.692,107,15,37,36,19
0.064,0.064,0.663,43,6,15,16,6
0.101,0.06,0.69,114,16,41,34,23
0.064,0.054,0.724,140,18,32,70,20
0.017,0.025,0.858,30,2,7,16,5
0.085,0.047,0.708,69,7,25,26,11
0.049,0.041,0.667,304,42,102,125,35
0.072,0.037,0.72,88,9,26,35,18
0.116,0.047,0.667,53,7,16,26,4
0.063,0.04,0.717,156,21,40,82,13
0.075,0.072,0.728,40,6,9,21,4
0.102,0.108,0.608,44,4,16,16,8
0.057,0.046,0.61,226,32,67,105,22
0.107,0.055,0.711,71,18,17,31,5
0.0,0.0,0.0,96,0,0,96,0
0.101,0.036,0.673,21,2,7,11,1
0.073,0.057,0.709,342,51,92,146,53
0.093,0.055,0.646,121,18,45,50,8
0.079,0.063,0.735,65,10,19,25,11
0.018,0.054,0.738,21,2,8,7,4
0.042,0.062,0.603,174,23,48,93,10
0.07,0.047,0.727,77,9,28,30,10
0.093,0.061,0.755,55,7,14,22,12
0.076,0.004,0.741,28,5,8,11,4
0.066,0.039,0.793,118,20,32,50,16
0.076,0.042,0.804,51,5,17,23,6
0.099,0.007,0.632,19,1,11,4,3
0.055,0.008,0.5,32,3,10,17,2
0.041,0.02,0.532,145,3,22,118,2
0.084,0.069,0.729,188,27,59,77,25
0.109,0.082,0.636,23,4,8,5,6
0.049,0.039,0.622,38,3,3,30,2
0.057,0.057,0.682,132,18,42,51,21
0.008,0.024,0.194,31,1,3,26,1
0.059,0.017,0.785,36,4,10,16,6
0.092,0.112,0.533,19,5,7,6,1
0.061,0.051,0.797,110,23,31,46,10
0.105,0.057,0.706,174,26,55,62,31
0.061,0.085,0.721,196,34,42,96,24
0.107,0.074,0.747,42,6,10,15,11
0.082,0.095,0.717,38,6,13,12,7
0.04,0.08,0.737,28,3,10,9,6
0.088,0.062,0.724,158,23,52,61,22
0.092,0.046,0.679,49,11,11,19,8
0.079,0.024,0.675,117,14,43,46,14
0.062,0.059,0.643,34,2,14,15,3
0.058,0.029,0.721,26,2,3,20,1
0.029,0.025,0.746,30,6,4,18,2
0.077,0.033,0.731,182,20,63,72,27
0.005,0.022,0.842,23,3,7,12,1
0.044,0.156,0.65,20,2,5,11,2
0.077,0.06,0.703,106,12,35,43,16
0.087,0.07,0.671,128,9,45,49,25
0.031,0.021,0.865,24,3,8,7,6
0.066,0.087,0.636,104,13,35,39,17
0.096,0.081,0.637,43,3,12,17,11
0.029,0.029,0.571,35,7,10,12,6
0.028,0.035,0.752,54,12,13,25,4
0.06,0.067,0.769,58,9,20,20,9
0.019,0.05,0.731,20,1,8,8,3
0.087,0.028,0.625,50,9,12,21,8
0.079,0.051,0.673,71,13,22,33,3
0.148,0.057,0.644,33,2,11,16,4
0.0,0.0,0.0,38,1,0,37,0
0.065,0.038,0.618,165,26,36,90,13
0.073,0.109,0.776,48,8,15,17,8
0.0,0.0,0.0,53,1,0,52,0
0.084,0.061,0.692,306,48,95,124,39
0.072,0.054,0.714,138,15,44,63,16
