positive_score,negative_score,objective_score,word_count,adj_count,verb_count,noun_count,adv_count
0.095,0.034,0.709,37,7,15,10,5
0.075,0.052,0.8,55,7,20,21,7
0.07,0.043,0.737,93,11,28,41,13
0.107,0.071,0.726,21,2,11,6,2
0.071,0.021,0.812,42,4,16,18,4
0.075,0.046,0.719,286,32,100,123,31
0.125,0.039,0.809,38,7,12,12,7
0.103,0.044,0.753,40,4,12,18,6
0.088,0.032,0.861,54,4,19,22,9
0.11,0.025,0.748,103,15,28,47,13
0.09,0.062,0.732,215,34,62,83,36
0.068,0.051,0.744,22,4,5,10,3
0.052,0.023,0.806,93,13,20,53,7
0.089,0.055,0.765,77,7,31,30,9
0.038,0.02,0.802,43,6,17,13,7
0.113,0.037,0.717,30,6,10,10,4
0.091,0.036,0.727,116,10,30,58,18
0.032,0.05,0.759,107,18,28,44,17
0.09,0.027,0.82,32,4,8,15,5
0.02,0.03,0.67,25,4,8,12,1
0.073,0.056,0.732,180,21,61,64,34
0.075,0.048,0.753,308,38,104,127,39
0.069,0.051,0.774,47,5,20,14,8
0.06,0.068,0.717,142,22,44,51,25
0.057,0.045,0.761,22,5,5,10,2
0.056,0.031,0.662,40,7,12,17,4
0.079,0.03,0.812,38,3,19,11,5
0.062,0.053,0.762,154,22,50,63,19
0.129,0.029,0.665,34,3,11,12,8
0.074,0.074,0.667,54,8,15,24,7
0.036,0.062,0.717,38,4,10,21,3
0.039,0.028,0.867,45,2,11,27,5
0.095,0.023,0.75,38,7,11,13,7
0.062,0.051,0.71,34,4,12,13,5
0.071,0.027,0.83,42,6,16,19,1
0.065,0.027,0.777,23,4,6,12,1
0.054,0.027,0.701,23,2,8,10,3
0.088,0.041,0.69,166,29,53,60,24
0.087,0.045,0.785,36,4,14,12,6
0.114,0.091,0.705,22,3,3,11,5
0.043,0.009,0.558,41,9,15,16,1
0.043,0.077,0.753,47,2,10,30,5
0.092,0.066,0.791,197,33,63,63,38
0.148,0.062,0.699,22,2,8,7,5
0.061,0.052,0.754,113,14,49,41,9
0.12,0.024,0.747,92,18,19,37,18
0.078,0.06,0.793,29,6,9,13,1
0.038,0.011,0.777,23,0,2,21,0
0.127,0.034,0.769,58,4,24,19,11
0.099,0.038,0.634,83,7,18,50,8
0.058,0.028,0.777,329,47,96,146,40
0.05,0.043,0.804,58,7,23,17,11
0.094,0.073,0.792,24,3,10,10,1
0.05,0.035,0.812,78,7,26,35,10
0.117,0.045,0.582,47,6,21,13,7
0.031,0.035,0.833,60,3,18,28,11
0.09,0.041,0.783,46,5,17,17,7
0.079,0.057,0.79,68,8,39,14,7
0.092,0.021,0.755,53,7,16,21,9
0.061,0.031,0.786,49,3,21,15,10
0.101,0.049,0.786,109,14,24,54,17
0.046,0.042,0.85,65,7,23,28,7
0.078,0.041,0.762,296,40,99,96,61
0.082,0.071,0.675,35,5,7,18,5
0.076,0.064,0.774,82,12,32,29,9
0.056,0.056,0.833,18,2,7,6,3
0.065,0.009,0.801,56,7,18,17,14
0.087,0.046,0.731,140,21,49,53,17
0.025,0.025,0.83,25,2,10,10,3
0.089,0.049,0.719,28,2,11,11,4
0.094,0.057,0.766,24,5,8,6,5
0.103,0.059,0.779,34,4,13,11,6
0.054,0.031,0.772,28,0,7,19,2
0.111,0.0,0.889,18,4,6,7,1
0.103,0.05,0.798,62,7,23,23,9
0.083,0.036,0.747,45,6,18,20,1
0.029,0.022,0.949,17,1,5,8,3
0.057,0.048,0.784,117,8,48,45,16
0.097,0.028,0.736,36,5,8,15,8
0.023,0.055,0.797,16,1,5,7,3
0.054,0.022,0.829,106,7,46,37,16
0.057,0.037,0.582,311,45,70,172,24
0.151,0.02,0.761,44,8,14,18,4
0.081,0.014,0.572,54,6,20,24,4
0.134,0.056,0.773,27,2,8,14,3
0.052,0.008,0.649,31,4,9,16,2
0.034,0.062,0.858,22,5,7,9,1
0.084,0.016,0.8,40,5,12,21,2
0.11,0.04,0.61,25,6,6,10,3
0.086,0.043,0.871,29,2,10,12,5
0.072,0.072,0.724,143,22,50,58,13
0.078,0.016,0.865,24,4,5,9,6
0.077,0.047,0.729,164,25,59,49,31
0.08,0.083,0.777,50,2,21,21,6
0.077,0.038,0.757,249,38,65,125,21
0.095,0.06,0.807,79,11,28,28,12
0.07,0.045,0.752,75,7,28,29,11
0.048,0.043,0.87,26,2,11,10,3
0.089,0.043,0.797,524,72,176,210,66
0.07,0.029,0.785,43,5,15,17,6
0.084,0.046,0.826,46,9,16,13,8
0.103,0.096,0.723,51,13,12,20,6
0.056,0.006,0.838,20,5,5,10,0
0.105,0.047,0.686,43,7,15,14,7
0.081,0.037,0.715,54,9,16,21,8
0.077,0.061,0.642,68,7,27,25,9
0.125,0.028,0.736,27,10,7,5,5
0.097,0.056,0.736,18,0,7,7,4
0.071,0.028,0.821,63,4,22,33,4
0.085,0.053,0.803,120,19,44,39,18
0.076,0.031,0.607,28,1,14,8,5
0.053,0.035,0.575,267,38,61,139,29
0.068,0.022,0.78,46,5,18,17,6
0.029,0.14,0.831,17,6,5,5,1
0.059,0.051,0.785,133,20,45,48,20
0.06,0.045,0.792,204,20,64,91,29
0.105,0.082,0.734,38,5,17,11,5
0.142,0.07,0.718,43,7,10,20,6
0.076,0.042,0.759,122,18,34,50,20
0.059,0.007,0.776,19,2,8,5,4
0.107,0.067,0.753,41,5,12,16,8
0.085,0.053,0.805,140,27,44,51,18
0.045,0.027,0.786,28,4,8,13,3
0.057,0.053,0.777,202,23,66,81,32
0.081,0.031,0.787,20,3,7,6,4
0.091,0.052,0.777,149,24,48,63,14
0.085,0.022,0.661,56,5,14,32,5
0.078,0.029,0.73,98,13,37,38,10
0.067,0.053,0.755,135,17,51,53,14
0.101,0.089,0.714,21,3,9,7,2
0.038,0.062,0.784,26,4,7,10,5
0.075,0.021,0.904,35,4,15,13,3
0.106,0.023,0.759,27,5,6,13,3
0.062,0.029,0.725,65,8,17,32,8
0.077,0.054,0.647,63,10,22,23,8
0.052,0.106,0.767,81,12,24,30,15
0.128,0.051,0.801,47,7,12,22,6
0.04,0.031,0.767,68,5,26,27,10
0.068,0.057,0.667,24,6,4,10,4
0.11,0.04,0.79,100,13,36,38,13
0.096,0.077,0.635,26,2,14,5,5
0.092,0.042,0.818,83,5,41,29,8
0.054,0.037,0.775,30,3,12,11,4
0.068,0.043,0.824,61,3,21,24,13
0.066,0.045,0.791,162,23,61,55,23
0.09,0.046,0.792,111,16,36,43,16
0.092,0.058,0.717,30,6,8,13,3
0.09,0.043,0.726,99,14,26,44,15
0.016,0.033,0.734,23,2,5,13,3
0.092,0.057,0.736,182,23,57,75,27
0.071,0.042,0.848,51,9,16,17,9
0.065,0.038,0.684,127,23,39,52,13
0.083,0.045,0.659,33,2,14,15,2
0.069,0.042,0.694,36,3,14,13,6
0.091,0.042,0.766,69,8,28,24,9
0.083,0.075,0.724,109,17,38,33,21
0.092,0.035,0.742,46,1,17,22,6
0.077,0.06,0.734,31,7,8,12,4
0.054,0.05,0.822,109,18,41,40,10
0.08,0.034,0.769,103,12,40,39,12
0.087,0.031,0.831,20,1,13,5,1
0.065,0.028,0.796,63,7,15,31,10
0.099,0.029,0.756,43,6,12,19,6
0.062,0.029,0.676,56,6,14,30,6
0.107,0.026,0.809,34,3,10,16,5
0.076,0.03,0.633,46,1,11,25,9
0.072,0.053,0.77,19,0,7,11,1
0.04,0.054,0.692,28,5,11,8,4
0.059,0.066,0.721,104,13,28,46,17
0.169,0.04,0.726,31,5,10,11,5
0.075,0.077,0.732,78,10,32,24,12
0.071,0.02,0.828,37,7,11,15,4
0.112,0.049,0.672,114,20,37,45,12
0.008,0.02,0.723,32,1,9,18,4
0.055,0.033,0.882,34,6,13,12,3
0.099,0.042,0.734,24,4,8,10,2
0.119,0.023,0.718,43,6,21,13,3
0.066,0.024,0.79,100,19,35,36,10
0.043,0.042,0.76,110,14,28,59,9
0.129,0.004,0.723,28,3,10,13,2
0.012,0.065,0.875,21,5,5,9,2
0.097,0.04,0.864,44,2,14,22,6
0.074,0.027,0.732,96,14,30,37,15
0.098,0.023,0.831,83,8,26,39,10
0.104,0.029,0.776,77,11,22,32,12
0.062,0.067,0.793,26,2,4,16,4
0.07,0.054,0.773,77,10,21,38,8
0.061,0.027,0.792,33,7,7,14,5
0.109,0.005,0.719,24,2,7,15,0
0.11,0.08,0.57,25,3,9,10,3
0.056,0.029,0.816,51,8,12,29,2
0.066,0.039,0.695,55,9,11,31,4
0.108,0.058,0.7,45,5,13,18,9
0.107,0.046,0.75,41,2,16,18,5
0.067,0.025,0.784,89,11,27,42,9
0.064,0.019,0.694,45,6,17,16,6
0.098,0.067,0.585,28,6,7,14,1
0.068,0.054,0.836,70,5,17,42,6
0.05,0.025,0.805,25,1,7,14,3
0.087,0.013,0.824,39,3,16,16,4
0.13,0.043,0.673,26,4,6,12,4
0.095,0.037,0.787,37,4,9,16,8
0.079,0.019,0.792,27,1,8,15,3
0.164,0.047,0.727,16,3,7,5,1
0.089,0.027,0.775,55,5,20,26,4
0.033,0.039,0.928,19,0,6,12,1
0.128,0.066,0.639,36,7,10,15,4
0.085,0.048,0.739,196,31,67,72,26
0.065,0.083,0.661,21,5,2,9,5
0.08,0.043,0.808,116,19,23,58,16
0.097,0.036,0.765,49,7,15,20,7
0.039,0.02,0.723,32,4,9,14,5
0.121,0.038,0.811,33,3,13,11,6
0.05,0.025,0.858,15,1,6,6,2
0.125,0.025,0.767,60,4,21,27,8
0.078,0.087,0.722,53,8,18,20,7
0.063,0.044,0.738,71,6,30,23,12
0.062,0.049,0.817,28,3,7,17,1
0.078,0.027,0.707,32,3,9,15,5
0.105,0.158,0.684,19,3,5,9,2
0.027,0.0,0.799,23,3,3,13,4
0.125,0.051,0.824,22,5,6,6,5
0.074,0.057,0.688,22,3,5,11,3
0.078,0.026,0.828,29,5,8,15,1
0.087,0.144,0.669,20,2,6,6,6
0.054,0.037,0.808,30,6,10,12,2
0.061,0.088,0.777,41,7,8,18,8
0.06,0.026,0.776,29,2,11,11,5
0.049,0.035,0.807,46,2,16,21,7
0.051,0.074,0.848,37,2,13,16,6
0.078,0.062,0.679,72,8,28,29,7
0.094,0.031,0.792,84,12,30,27,15
0.099,0.016,0.76,24,3,10,7,4
0.05,0.095,0.815,25,6,7,5,7
0.083,0.031,0.76,24,2,8,11,3
0.084,0.034,0.826,89,9,32,40,8
0.065,0.036,0.796,366,41,131,136,58
0.106,0.014,0.583,27,4,7,15,1
0.097,0.07,0.66,75,12,27,22,14
0.084,0.03,0.804,37,5,16,9,7
0.132,0.066,0.774,36,11,10,10,5
0.056,0.058,0.831,54,7,27,15,5
0.125,0.039,0.721,35,6,14,10,5
0.03,0.009,0.823,29,1,9,10,9
0.116,0.059,0.745,137,21,44,45,27
0.049,0.05,0.739,154,20,46,77,11
0.053,0.036,0.777,224,27,73,101,23
0.094,0.059,0.765,49,10,13,21,5
0.087,0.012,0.808,43,2,14,20,7
0.051,0.049,0.697,54,6,20,14,14
0.032,0.011,0.7,35,5,11,18,1
0.082,0.026,0.774,119,15,39,53,12
0.122,0.044,0.734,40,9,10,13,8
0.091,0.056,0.784,29,5,10,11,3
0.057,0.023,0.693,22,5,5,8,4
0.076,0.026,0.771,95,8,35,41,11
0.105,0.036,0.649,100,16,30,48,6
0.147,0.04,0.777,28,4,11,11,2
0.011,0.011,0.932,22,1,5,14,2
0.058,0.019,0.716,58,4,17,29,8
0.211,0.023,0.703,16,2,5,7,2
0.056,0.134,0.672,29,6,7,11,5
0.098,0.09,0.639,46,5,14,17,10
0.028,0.066,0.795,36,4,10,17,5
0.078,0.035,0.762,32,4,13,12,3
0.085,0.018,0.754,28,4,9,13,2
0.106,0.037,0.706,20,1,10,4,5
0.09,0.05,0.737,252,33,82,91,46
0.099,0.074,0.691,81,14,32,24,11
0.052,0.026,0.716,29,5,11,11,2
0.086,0.049,0.782,97,12,28,38,19
0.049,0.035,0.797,67,10,19,34,4
0.087,0.042,0.738,30,5,9,12,4
0.119,0.042,0.696,21,4,8,5,4
0.072,0.026,0.796,19,1,7,9,2
0.075,0.061,0.74,72,11,25,22,14
0.046,0.044,0.644,60,7,24,24,5
0.02,0.092,0.783,19,4,1,11,3
0.076,0.083,0.689,33,5,12,8,8
0.015,0.02,0.765,25,3,8,11,3
0.063,0.044,0.759,97,13,34,35,15
0.059,0.043,0.72,135,12,45,56,22
0.114,0.028,0.744,44,4,18,14,8
0.094,0.052,0.78,80,9,26,28,17
0.062,0.016,0.797,24,1,8,12,3
0.073,0.035,0.684,53,10,18,20,5
0.103,0.049,0.759,56,6,17,29,4
0.07,0.061,0.73,43,9,11,18,5
0.141,0.023,0.711,16,1,7,6,2
0.12,0.052,0.786,24,4,9,10,1
0.048,0.051,0.747,39,5,14,16,4
0.102,0.069,0.718,54,10,11,21,12
0.048,0.042,0.72,21,3,6,9,3
0.031,0.026,0.868,53,4,7,39,3
0.042,0.024,0.792,21,1,7,8,5
0.138,0.025,0.787,20,1,6,9,4
0.097,0.074,0.784,22,1,12,6,3
0.071,0.03,0.661,21,2,6,12,1
0.063,0.04,0.865,65,6,21,28,10
0.047,0.031,0.859,16,0,9,6,1
0.081,0.046,0.768,57,7,19,26,5
0.102,0.023,0.648,22,1,7,10,4
0.071,0.032,0.776,124,10,43,52,19
0.071,0.035,0.727,60,8,14,34,4
0.028,0.049,0.701,18,3,8,5,2
0.054,0.011,0.804,23,2,8,10,3
0.065,0.035,0.769,46,6,12,22,6
0.099,0.046,0.803,19,2,6,9,2
0.047,0.01,0.609,24,5,6,12,1
0.112,0.054,0.656,28,4,10,10,4
0.022,0.038,0.81,23,3,8,10,2
0.071,0.059,0.711,220,28,62,99,31
0.06,0.092,0.761,23,4,7,11,1
0.13,0.072,0.644,26,7,1,15,3
0.104,0.052,0.675,53,9,15,20,9
0.062,0.081,0.778,89,18,31,29,11
0.065,0.06,0.637,21,3,7,10,1
0.086,0.046,0.763,19,2,7,7,3
0.111,0.043,0.769,26,5,9,7,5
0.054,0.054,0.732,56,11,23,18,4
0.022,0.038,0.785,39,6,15,15,3
0.048,0.048,0.742,31,2,6,21,2
0.071,0.047,0.727,187,19,57,77,34
0.042,0.027,0.741,42,3,10,27,2
0.1,0.05,0.793,35,2,11,14,8
0.092,0.058,0.639,71,16,29,18,8
0.057,0.028,0.764,53,4,19,27,3
0.071,0.068,0.774,46,5,20,14,7
0.072,0.053,0.719,45,7,14,18,6
0.03,0.03,0.818,33,3,14,7,9
0.081,0.05,0.772,103,17,36,38,12
0.084,0.062,0.75,67,10,27,22,8
0.127,0.064,0.713,104,12,42,35,15
0.059,0.025,0.716,55,11,20,21,3
0.071,0.071,0.786,28,5,11,8,4
0.059,0.039,0.684,32,2,16,10,4
0.075,0.069,0.71,151,25,41,49,36
0.074,0.025,0.82,61,7,17,30,7
0.125,0.06,0.673,21,4,9,6,2
0.092,0.037,0.783,34,8,9,12,5
0.087,0.072,0.811,33,8,8,12,5
0.093,0.056,0.673,62,5,27,20,10
0.089,0.073,0.677,31,8,6,14,3
0.109,0.031,0.797,16,4,5,6,1
0.05,0.021,0.863,30,5,9,13,3
0.056,0.037,0.685,27,5,9,11,2
0.09,0.05,0.78,50,6,12,29,3
0.081,0.022,0.721,34,4,16,10,4
0.125,0.022,0.728,40,6,13,14,7
0.081,0.03,0.752,117,9,43,45,20
0.072,0.025,0.803,40,3,16,15,6
0.036,0.048,0.774,21,4,8,8,1
0.098,0.031,0.777,32,6,11,8,7
0.047,0.068,0.885,24,3,8,10,3
0.091,0.067,0.711,99,17,33,33,16
0.052,0.055,0.807,70,6,26,28,10
0.05,0.0,0.65,20,0,5,11,4
0.078,0.021,0.816,82,7,28,34,13
0.103,0.029,0.779,34,4,13,11,6
0.069,0.021,0.799,18,3,7,3,5
0.048,0.006,0.542,42,3,12,21,6
0.099,0.04,0.801,34,6,12,13,3
0.082,0.082,0.796,49,8,12,22,7
0.075,0.053,0.752,125,9,45,50,21
0.115,0.048,0.714,49,9,12,21,7
0.027,0.044,0.909,51,7,20,22,2
0.093,0.03,0.796,74,11,25,21,17
0.093,0.105,0.663,43,10,18,11,4
0.093,0.046,0.775,35,3,14,14,4
0.087,0.045,0.746,33,3,14,14,2
0.06,0.042,0.763,207,25,70,79,33
0.034,0.051,0.688,22,3,13,5,1
0.129,0.039,0.659,29,5,9,12,3
0.055,0.045,0.66,50,7,18,12,13
0.066,0.043,0.703,32,3,10,13,6
0.128,0.023,0.788,49,8,13,19,9
0.062,0.013,0.875,20,2,9,4,5
0.139,0.046,0.719,52,6,15,25,6
0.072,0.015,0.7,75,11,18,45,1
0.051,0.061,0.782,66,13,26,17,10
0.082,0.065,0.723,23,4,7,5,7
0.068,0.05,0.854,35,3,12,14,6
0.076,0.027,0.766,23,2,9,7,5
0.071,0.051,0.787,44,7,13,21,3
0.074,0.039,0.605,32,4,8,18,2
0.11,0.056,0.709,144,22,46,52,24
0.059,0.044,0.822,40,7,10,18,5
0.071,0.034,0.781,44,7,12,18,7
0.103,0.029,0.515,17,2,6,7,2
0.042,0.054,0.905,21,1,9,8,3
0.091,0.034,0.792,48,4,20,17,7
0.087,0.054,0.783,65,11,19,26,9
0.07,0.043,0.81,222,33,60,90,39
0.1,0.079,0.707,35,4,14,12,5
0.135,0.034,0.716,26,6,6,10,4
0.047,0.066,0.787,40,4,17,16,3
0.118,0.01,0.76,36,6,11,15,4
0.081,0.047,0.85,45,8,11,22,4
0.088,0.035,0.601,47,9,12,21,5
0.061,0.049,0.76,92,11,28,42,11
0.079,0.079,0.632,19,3,4,10,2
0.085,0.067,0.715,75,10,26,29,10
0.113,0.031,0.756,20,3,5,11,1
0.123,0.09,0.679,65,12,27,19,7
0.083,0.055,0.738,112,11,31,48,22
0.119,0.03,0.708,21,0,9,8,4
0.042,0.062,0.659,63,10,21,21,11
0.07,0.008,0.797,16,1,8,5,2
0.073,0.052,0.768,167,23,68,48,28
0.108,0.03,0.828,29,3,13,9,4
0.116,0.065,0.716,29,4,13,10,2
0.093,0.046,0.75,27,4,9,11,3
0.047,0.013,0.836,29,1,11,14,3
0.066,0.007,0.75,17,0,5,8,4
0.047,0.023,0.617,16,0,6,7,3
0.125,0.014,0.694,18,2,6,8,2
0.066,0.015,0.665,59,3,20,28,8
0.079,0.051,0.722,54,7,16,20,11
0.093,0.07,0.734,107,17,32,38,20
0.091,0.097,0.767,22,4,5,10,3
0.049,0.051,0.689,118,14,33,62,9
0.1,0.047,0.603,40,6,12,19,3
0.099,0.078,0.685,29,2,12,11,4
0.064,0.049,0.658,61,8,19,30,4
0.057,0.052,0.811,212,32,82,76,22
0.081,0.053,0.776,270,40,88,99,43
0.111,0.019,0.716,26,3,8,10,5
0.047,0.053,0.625,40,5,8,22,5
0.084,0.053,0.709,52,10,11,25,6
0.062,0.051,0.725,74,15,25,28,6
0.199,0.023,0.688,22,5,6,9,2
0.051,0.017,0.814,68,6,27,25,10
0.049,0.038,0.783,23,3,8,8,4
0.052,0.034,0.715,277,42,68,134,33
0.07,0.027,0.789,61,6,25,25,5
0.023,0.0,0.914,16,0,9,4,3
0.099,0.061,0.785,72,9,23,31,9
0.042,0.038,0.837,36,3,15,16,2
0.081,0.066,0.786,416,54,173,138,51
0.085,0.051,0.818,22,3,6,12,1
0.05,0.033,0.783,30,4,8,14,4
0.044,0.016,0.766,40,7,5,24,4
0.066,0.033,0.691,19,3,4,12,0
0.0,0.012,0.31,31,6,3,21,1
0.028,0.0,0.639,54,8,10,34,2
0.058,0.047,0.753,126,21,44,49,12
0.061,0.043,0.728,226,32,59,114,21
0.078,0.01,0.786,24,4,8,8,4
0.164,0.053,0.678,19,2,9,5,3
0.132,0.034,0.726,37,5,12,16,4
0.021,0.014,0.879,35,0,16,13,6
0.091,0.048,0.671,63,10,21,24,8
0.1,0.05,0.828,45,7,17,12,9
0.042,0.03,0.798,62,5,30,22,5
0.059,0.091,0.7,40,6,13,9,12
0.092,0.041,0.643,49,7,16,19,7
0.065,0.012,0.78,21,0,12,7,2
0.106,0.048,0.769,26,3,9,11,3
0.06,0.014,0.704,27,5,11,9,2
0.02,0.04,0.66,25,3,6,13,3
0.122,0.037,0.688,85,11,24,41,9
0.042,0.079,0.713,30,3,16,9,2
0.082,0.053,0.752,177,22,64,66,25
0.05,0.043,0.736,35,1,11,20,3
0.08,0.043,0.744,249,23,89,102,35
0.019,0.029,0.779,52,4,20,21,7
0.097,0.037,0.763,68,8,24,23,13
0.075,0.057,0.767,159,21,63,51,24
0.091,0.039,0.733,29,4,11,12,2
0.08,0.041,0.72,170,18,48,89,15
0.063,0.059,0.787,252,34,77,110,31
0.076,0.046,0.694,38,5,9,20,4
0.115,0.015,0.79,25,2,10,11,2
0.056,0.044,0.789,54,14,19,14,7
0.04,0.017,0.716,22,6,3,12,1
0.076,0.04,0.804,125,17,46,52,10
0.067,0.055,0.77,305,41,101,117,46
0.125,0.005,0.745,24,3,7,12,2
0.104,0.064,0.734,377,45,131,138,63
0.082,0.065,0.745,46,4,13,25,4
0.064,0.057,0.738,64,11,19,23,11
0.031,0.042,0.76,12,0,4,5,3
0.065,0.089,0.663,88,15,33,26,14
0.06,0.005,0.787,27,2,8,14,3
0.062,0.016,0.859,16,2,4,8,2
0.084,0.04,0.753,146,24,46,57,19
0.082,0.023,0.763,38,4,15,16,3
0.093,0.031,0.688,90,11,24,40,15
0.068,0.017,0.869,22,3,9,6,4
0.066,0.055,0.739,237,30,74,99,34
0.172,0.06,0.629,29,10,8,7,4
0.106,0.022,0.821,39,5,7,24,3
0.061,0.047,0.757,96,12,34,37,13
0.088,0.046,0.793,41,6,9,22,4
0.078,0.062,0.785,67,6,28,23,10
0.062,0.042,0.771,24,2,11,5,6
0.088,0.043,0.688,44,5,15,15,9
0.062,0.018,0.773,48,9,13,20,6
0.102,0.02,0.808,43,1,20,14,8
0.067,0.046,0.821,30,4,5,17,4
0.092,0.037,0.745,80,12,28,28,12
0.1,0.054,0.779,30,3,12,12,3
0.106,0.068,0.739,46,6,11,16,13
0.094,0.115,0.708,24,6,4,8,6
0.042,0.036,0.732,42,7,7,25,3
0.068,0.072,0.746,61,13,21,19,8
0.019,0.069,0.662,20,4,6,8,2
0.1,0.062,0.708,54,11,19,18,6
0.065,0.046,0.778,27,4,11,9,3
0.098,0.049,0.781,56,8,20,22,6
0.082,0.059,0.732,55,5,14,25,11
0.082,0.038,0.777,117,18,37,47,15
0.113,0.072,0.716,40,5,14,16,5
0.083,0.035,0.771,36,4,15,12,5
0.132,0.066,0.803,38,5,15,14,4
0.157,0.051,0.718,27,8,8,10,1
0.137,0.024,0.839,21,2,9,7,3
0.088,0.019,0.806,58,8,20,25,5
0.071,0.051,0.755,49,9,11,24,5
0.069,0.043,0.798,333,38,102,143,50
0.078,0.047,0.75,40,4,15,15,6
0.069,0.034,0.793,173,21,63,65,24
0.106,0.031,0.761,98,9,38,36,15
0.085,0.02,0.763,68,10,24,23,11
0.064,0.035,0.776,72,7,24,27,14
0.072,0.01,0.707,38,4,11,14,9
0.065,0.022,0.696,23,2,11,6,4
0.103,0.038,0.728,23,3,7,7,6
0.047,0.047,0.731,40,3,17,11,9
0.101,0.078,0.705,77,14,23,29,11
0.059,0.067,0.76,97,13,34,40,10
0.024,0.0,0.833,21,1,5,11,4
0.065,0.069,0.777,170,25,57,59,29
0.06,0.06,0.75,31,6,12,6,7
0.104,0.06,0.595,54,10,10,28,6
0.125,0.044,0.781,20,3,5,9,3
0.061,0.07,0.73,43,5,15,16,7
0.098,0.052,0.688,198,33,60,64,41
0.074,0.051,0.77,153,21,44,80,8
0.077,0.032,0.807,83,9,24,34,16
0.097,0.051,0.67,22,4,8,5,5
0.066,0.072,0.809,19,3,6,6,4
0.065,0.036,0.738,31,2,9,12,8
0.109,0.038,0.766,23,3,10,8,2
0.074,0.043,0.768,122,11,44,50,17
0.094,0.017,0.694,36,2,15,12,7
0.116,0.055,0.671,57,9,20,25,3
0.095,0.012,0.75,21,3,3,13,2
0.077,0.054,0.679,21,1,8,8,4
0.089,0.021,0.724,24,2,9,6,7
0.124,0.037,0.75,89,13,31,29,16
0.065,0.019,0.843,27,5,9,10,3
0.071,0.054,0.732,21,4,8,6,3
0.104,0.05,0.798,83,10,29,35,9
0.107,0.065,0.724,48,8,15,17,8
0.062,0.071,0.8,30,3,11,14,2
0.052,0.03,0.657,50,5,15,21,9
0.058,0.035,0.767,43,9,8,22,4
0.072,0.053,0.788,208,31,62,78,37
0.115,0.045,0.72,25,4,8,12,1
0.101,0.06,0.839,31,7,13,7,4
0.084,0.054,0.738,97,13,31,41,12
0.074,0.071,0.735,42,2,14,18,8
0.106,0.061,0.722,135,16,45,51,23
0.052,0.052,0.759,29,1,14,12,2
0.043,0.03,0.717,38,5,12,18,3
0.025,0.058,0.917,15,3,5,4,3
0.111,0.051,0.727,54,8,17,23,6
0.055,0.035,0.754,32,2,10,11,9
0.084,0.038,0.808,43,8,11,14,10
0.068,0.037,0.827,44,2,19,12,11
0.077,0.071,0.756,21,1,11,6,3
0.067,0.032,0.797,58,10,25,20,3
0.085,0.039,0.69,118,16,44,35,23
0.048,0.028,0.787,44,3,18,20,3
0.062,0.035,0.773,54,7,22,18,7
0.096,0.018,0.76,48,5,15,22,6
0.0,0.014,0.819,18,2,4,10,2
0.086,0.037,0.777,290,35,98,114,43
0.114,0.027,0.728,69,11,20,28,10
0.065,0.077,0.81,21,5,5,5,6
0.065,0.048,0.744,42,4,17,15,6
0.123,0.04,0.82,59,10,18,24,7
0.119,0.042,0.792,21,2,8,8,3
0.049,0.047,0.793,144,16,61,46,21
0.113,0.05,0.738,20,2,4,12,2
0.073,0.028,0.808,110,11,41,46,12
0.102,0.055,0.703,43,8,14,20,1
0.111,0.057,0.723,37,7,13,14,3
0.093,0.022,0.764,91,5,25,41,20
0.056,0.076,0.763,38,2,14,18,4
0.052,0.081,0.787,150,21,42,68,19
0.128,0.048,0.721,39,8,12,14,5
0.082,0.027,0.783,46,6,13,20,7
0.044,0.022,0.736,96,5,35,40,16
0.121,0.04,0.804,28,4,7,13,4
0.138,0.04,0.786,28,4,7,12,5
0.078,0.028,0.792,59,11,16,28,4
0.077,0.018,0.757,34,2,15,11,6
0.071,0.038,0.77,141,22,49,51,19
0.06,0.048,0.619,44,5,18,16,5
0.066,0.038,0.814,49,6,13,21,9
0.066,0.031,0.777,32,4,5,21,2
0.01,0.056,0.724,38,5,12,14,7
0.08,0.065,0.721,164,26,45,70,23
0.1,0.113,0.688,20,1,4,12,3
0.062,0.085,0.716,22,3,8,9,2
0.067,0.016,0.775,56,6,15,28,7
0.135,0.026,0.755,24,3,8,8,5
0.08,0.04,0.808,28,5,11,10,2
0.018,0.027,0.777,28,5,8,14,1
0.069,0.056,0.772,29,4,12,12,1
0.101,0.048,0.736,78,14,31,20,13
0.137,0.042,0.679,21,4,4,10,3
0.096,0.06,0.709,52,6,18,22,6
0.049,0.06,0.748,56,5,22,20,9
0.059,0.027,0.786,70,7,26,32,5
0.125,0.062,0.631,22,4,7,5,6
0.08,0.035,0.808,351,37,138,128,48
0.085,0.076,0.751,91,13,34,27,17
0.079,0.055,0.709,440,67,137,162,74
0.129,0.062,0.779,34,6,11,15,2
0.051,0.099,0.747,39,7,11,19,2
0.09,0.032,0.808,43,3,18,17,5
0.116,0.05,0.707,55,10,16,19,10
0.077,0.042,0.833,21,5,5,8,3
0.125,0.054,0.734,23,6,5,9,3
0.023,0.03,0.886,33,4,10,14,5
0.057,0.039,0.728,68,5,31,25,7
0.069,0.045,0.797,101,12,34,37,18
0.076,0.083,0.785,18,2,6,9,1
0.109,0.026,0.698,24,5,6,6,7
0.082,0.031,0.824,32,2,13,11,6
0.069,0.044,0.651,208,31,67,91,19
